variant,Totalvalue,Vrijstand,waterPieces,waterarea
20,11372045.510000002,324.3034055872779,1,[19200]
60,25623395.59,436.394147114028,4,"[2566, 8009, 6300, 2325]"
40,18451195.09,389.0555659504807,2,"[5066, 14134]"
20,11640219.57,331.9411953206354,4,"[14, 10752, 4506, 3928]"
60,25213833.5,410.8809816787619,1,[19200]
40,18750032.32,417.42250741942564,1,[19200]
20,10890834.58,320.62972697737916,3,"[18392, 254, 554]"
60,25103894.72,379.7679850522046,3,"[999, 1232, 16969]"
40,18935908.4,425.5285335605764,4,"[9764, 888, 5386, 3162]"
20,11398427.549999999,337.23293466195435,1,[19200]
60,25343155.98,410.36731141020215,2,"[12884, 6316]"
40,18082365.17,371.65803573730267,2,"[9188, 10012]"
20,11125105.74,329.3486242525108,3,"[3464, 3235, 12501]"
60,25321873.28,420.8585613375946,3,"[5999, 3027, 10174]"
40,18847314.370000005,389.43176026669306,1,[19200]
20,11311513.450000001,311.22983502522925,2,"[1994, 17206]"
60,25523565.259999998,441.09956616519304,4,"[9100, 2503, 2600, 4997]"
40,18405998.8,403.9718972458263,3,"[5116, 8589, 5495]"
20,11179287.8,339.53675737812125,3,"[9454, 618, 9128]"
60,25517163.44,430.9140168278837,2,"[14910, 4290]"
40,18226156.219999995,372.1310062080073,1,[19200]
20,10716204.32,310.3341655038352,4,"[8404, 8734, 1476, 586]"
60,25569804.799999997,417.4068419913159,3,"[18456, 389, 355]"
40,18881009.85,409.0131487952202,2,"[13331, 5869]"
20,11224839.17,343.63722855010695,4,"[10951, 7487, 203, 559]"
60,24860151.380000003,391.0088968113384,2,"[7208, 11992]"
40,18434548.77,404.1069729703337,3,"[6321, 3071, 9808]"
20,11224121.18,319.7882942280559,4,"[5014, 11934, 949, 1303]"
60,24937495.57,399.5859670491594,3,"[18576, 511, 113]"
40,18435119.569999997,394.9190338582251,2,"[16446, 2754]"
20,11442436.879999999,321.26531733256127,1,[19200]
60,25264034.45,390.92505100859984,4,"[4116, 7378, 4571, 3135]"
40,18498148.04,378.8732153959694,1,[19200]
20,11079626.09,340.1545695093715,4,"[16368, 54, 1614, 1164]"
60,25273686.87,422.1671918334274,1,[19200]
40,18608228.560000002,398.99582018587233,2,"[8472, 10728]"
20,11161740.069999998,324.21161255251354,2,"[1106, 18094]"
60,25265644.029999997,404.4048841264405,3,"[9378, 1701, 8121]"
40,18321515.36,356.64397042150534,4,"[16814, 231, 633, 1522]"
20,10288211.1,264.63787839816473,4,"[11749, 3458, 1255, 2738]"
60,24754767.799999997,397.0150885651733,3,"[10854, 7015, 1331]"
40,18458137.15,388.0574753677831,3,"[17794, 1175, 231]"
20,11015572.41,314.5613877229499,3,"[1827, 6415, 10958]"
60,25122050.970000003,403.1691191101875,3,"[18990, 122, 88]"
40,18712211.119999997,409.65743555270393,3,"[953, 2389, 15858]"
20,10937905.9,311.6867732448957,4,"[4791, 6459, 4508, 3442]"
60,25383020.86,406.5872122660209,1,[19200]
40,18189360.75,374.4506232076076,3,"[9061, 2434, 7705]"
20,11123516.81,320.2139945874465,1,[19200]
60,25318583.82,423.6168209025973,3,"[14950, 2545, 1705]"
40,18646813.759999998,397.50091629172425,4,"[2135, 16298, 131, 636]"
20,10616297.91,288.22490133662825,1,[19200]
60,25086383.35,413.26493302690193,3,"[17566, 893, 741]"
40,18425806.169999998,389.79948840310334,2,"[10426, 8774]"
20,11101496.73,322.05336669185067,4,"[13592, 2079, 1928, 1601]"
60,25122985.19,395.2870443361091,3,"[18013, 42, 1145]"
40,18714259.47,388.2551963694169,2,"[9670, 9530]"
20,11180193.7,309.91773458930857,4,"[893, 17779, 41, 487]"
60,25026419.76,394.5780276047636,3,"[17093, 559, 1548]"
40,18232678.15,365.6526066971478,1,[19200]
20,11397437.200000001,313.94563956749255,2,"[8139, 11061]"
60,24804395.26,381.2903951097936,3,"[19101, 46, 53]"
40,18758352.509999998,392.30766079523414,2,"[17440, 1760]"
20,11122430.31,343.58307770720614,2,"[14114, 5086]"
60,25030899.06,399.688779163216,2,"[14590, 4610]"
40,18709665.56,369.74069613564797,3,"[4194, 11781, 3225]"
20,11481513.559999999,323.46532809247793,4,"[799, 4936, 9534, 3931]"
60,25453722.71,401.55765796451044,2,"[8900, 10300]"
40,18399741.14,366.18840211267036,4,"[16309, 316, 2070, 505]"
20,11191306.25,288.4274932307477,2,"[19095, 105]"
60,24988977.45,397.91464897158863,4,"[12282, 1643, 4884, 391]"
40,19053291.68,420.260429681206,4,"[8886, 901, 5250, 4163]"
20,11270777.05,330.3487159264992,4,"[14506, 3269, 622, 803]"
60,25123621.38,385.37154347926923,2,"[17863, 1337]"
40,18055915.33,376.3842014968606,1,[19200]
20,11207425.36,320.6117172511239,2,"[7750, 11450]"
60,25515424.94,423.6226437963599,1,[19200]
40,18952941.34,389.1598565357218,1,[19200]
20,11307955.94,330.2073966215868,1,[19200]
60,25063341.0,403.29654902660064,2,"[10925, 8275]"
40,18686893.270000003,393.0233718125491,1,[19200]
20,10981516.809999999,301.3339058458688,1,[19200]
60,25385237.14,408.38904790756123,4,"[13629, 5399, 53, 119]"
40,18501822.14,366.81176143123116,4,"[15438, 3611, 60, 91]"
20,11164109.76,323.5606840388915,1,[19200]
60,25179142.32,396.5560096412222,3,"[3755, 5218, 10227]"
40,17968830.36,363.3858140198849,1,[19200]
20,11236545.860000001,341.5772939030472,1,[19200]
60,25029490.490000002,406.20824391947383,3,"[8420, 9303, 1477]"
40,18571704.419999998,387.24529343120344,2,"[17006, 2194]"
20,10909682.5,302.6873593078927,3,"[5245, 8590, 5365]"
60,25222098.65,398.1476763201098,3,"[1103, 14787, 3310]"
40,18342578.23,387.1520915472315,1,[19200]
20,11380454.86,322.7237755310583,3,"[5770, 6207, 7223]"
60,24968544.94,382.8011626335213,1,[19200]
40,18646569.15,394.38408176956193,4,"[16898, 792, 46, 1464]"
20,11228854.36,310.3845399719426,3,"[8197, 8017, 2986]"
60,25321375.830000002,410.1457195941182,4,"[13797, 4658, 716, 29]"
40,18513957.04,391.5032463991769,1,[19200]
20,10911080.18,297.0712635168395,1,[19200]
60,25584108.52,432.0753041277535,4,"[9537, 4714, 4772, 177]"
40,18467721.92,386.6307770282781,3,"[18818, 128, 254]"
20,11370708.120000001,316.01964551806094,1,[19200]
60,25181565.0,401.0,1,[19200]
40,18900481.83,416.1087712775158,2,"[15961, 3239]"
20,11307021.38,333.6411882161033,4,"[8851, 4741, 2077, 3531]"
60,25092827.84,402.9073493406772,3,"[5574, 6838, 6788]"
40,18419969.45,389.51979739971273,2,"[15506, 3694]"
20,10838120.930000002,312.74192132399247,1,[19200]
60,25202343.89,398.75563962060323,4,"[18826, 181, 160, 33]"
40,18425545.4,387.97357089988213,1,[19200]
20,10941538.72,314.6430429015009,4,"[16547, 88, 207, 2358]"
60,25117997.42,390.861541461658,3,"[8463, 4762, 5975]"
40,18478456.93,379.68273666995776,4,"[13369, 4186, 1345, 300]"
20,11245433.04,325.06936031062475,2,"[2527, 16673]"
60,25239555.89,404.01600798351797,1,[19200]
40,18730459.48,387.87912213091596,4,"[15864, 309, 2707, 320]"
20,10673861.9,306.27758046522973,4,"[16984, 1122, 801, 293]"
60,25102712.16,395.0190673073407,1,[19200]
40,18503943.439999998,406.39263164786036,4,"[10469, 3436, 1894, 3401]"
20,10822318.45,290.1109232955356,2,"[9171, 10029]"
60,25642916.050000004,440.0398886623306,4,"[4645, 9525, 1017, 4013]"
40,18310210.19,377.621198010015,2,"[4640, 14560]"
20,11082400.39,331.5995973927036,2,"[16730, 2470]"
60,25155159.770000003,407.13113548213545,1,[19200]
40,18721565.409999996,368.4419568639511,2,"[13772, 5428]"
20,11060926.79,312.70457295066683,1,[19200]
60,25090264.93,395.81266865277155,3,"[197, 18926, 77]"
40,18441072.36,388.278356553157,2,"[2238, 16962]"
20,11420555.04,323.53639495434305,4,"[1970, 11645, 230, 5355]"
60,25262622.919999998,419.89885201153385,3,"[6835, 9835, 2530]"
40,18927792.200000003,410.2225879070319,1,[19200]
20,11082948.89,320.45517648256094,3,"[13593, 732, 4875]"
60,24896277.9,373.14738857594,1,[19200]
40,18552221.740000002,379.75087527617217,2,"[839, 18361]"
20,11149812.5,315.0224333391246,2,"[15341, 3859]"
60,25715220.0,432.0,4,"[10077, 4101, 1853, 3169]"
40,18647306.799999997,407.09903458700205,1,[19200]
20,11383024.08,329.71351900736914,4,"[2437, 7517, 2634, 6612]"
60,25605470.22,416.2929192609492,4,"[3093, 1776, 9316, 5015]"
40,18467358.950000003,390.7281746235478,3,"[12596, 3337, 3267]"
20,11148973.229999999,332.51207407040806,1,[19200]
60,25241331.96,408.6394102980498,2,"[16682, 2518]"
40,18360522.83,379.5469449087708,1,[19200]
20,11614515.0,341.0,1,[19200]
60,25203054.16,415.9852813742386,4,"[14646, 1725, 1731, 1098]"
40,18319186.21,390.1589105316382,1,[19200]
20,11122004.979999999,333.093716847518,3,"[5101, 3684, 10415]"
60,25189478.0,390.9829734023654,4,"[7066, 8768, 2699, 667]"
40,18367624.47,379.6667260054028,1,[19200]
20,11297551.7,310.70554496627324,2,"[3903, 15297]"
60,25005468.81,414.5888025787475,3,"[17381, 309, 1510]"
40,18536723.51,405.96299595780494,4,"[1004, 4856, 7175, 6165]"
20,11498095.309999999,309.3121703695866,4,"[8768, 1814, 5505, 3113]"
60,24913360.76,400.4828155676709,1,[19200]
40,18443445.0,379.57075076901333,4,"[14237, 1204, 2039, 1720]"
20,11205215.55,301.7386174707839,2,"[11145, 8055]"
60,25289426.619999997,417.4522367788619,2,"[16425, 2775]"
40,18115085.85,350.75373355591205,4,"[678, 17590, 234, 698]"
20,11140771.84,326.758499940356,3,"[18447, 32, 721]"
60,24647611.59,387.178656527465,2,"[8726, 10474]"
40,18620115.0,405.5,2,"[12113, 7087]"
20,11073882.379999999,304.3828802310703,4,"[6335, 11988, 726, 151]"
60,25147011.95,405.6651071577027,2,"[10439, 8761]"
40,18063171.450000003,353.91631215082754,3,"[15761, 2449, 990]"
20,11248035.0,344.5,4,"[19160, 14, 14, 12]"
60,24890327.689999998,393.5743884144203,1,[19200]
40,18365997.59,375.9104363910142,2,"[2809, 16391]"
20,11459733.12,336.6073832184636,2,"[6260, 12940]"
60,25317525.64,398.0461529357188,4,"[13023, 2701, 2945, 531]"
40,18555749.15,379.0370414814941,4,"[5197, 3000, 2602, 8401]"
20,11124128.51,299.1983685994366,2,"[5421, 13779]"
60,25369945.99,419.25875372173107,4,"[8674, 7447, 613, 2466]"
40,18263180.89,380.2854719316142,4,"[1605, 1124, 1464, 15007]"
20,11620824.95,345.0705706258484,2,"[6883, 12317]"
60,25293215.01,406.94711943860705,1,[19200]
40,18160308.619999997,372.7960753289912,3,"[12308, 1053, 5839]"
20,11351929.72,323.66440181437974,2,"[16593, 2607]"
60,25185067.06,410.50367565683416,4,"[3581, 2720, 8350, 4549]"
40,18481821.48,416.04676614513653,4,"[10712, 1776, 1422, 5290]"
20,11531028.8,349.813207915828,2,"[3757, 15443]"
60,24846361.33,396.4624207395857,1,[19200]
40,18344029.79,375.33160993895547,1,[19200]
20,11395426.76,314.94719255925656,1,[19200]
60,25437681.5,428.5860383394134,3,"[14368, 1074, 3758]"
40,18275152.29,380.9030613141568,4,"[14804, 417, 3775, 204]"
20,10785453.92,299.77115677781336,1,[19200]
60,25120232.1,417.3476142305492,4,"[4595, 12864, 1677, 64]"
40,18580907.990000002,399.8003496460751,4,"[16828, 2197, 61, 114]"
20,11577651.74,340.6822040334757,2,"[12857, 6343]"
60,25710675.0,431.5,3,"[14447, 118, 4635]"
40,18486988.98,391.31383703386825,2,"[3376, 15824]"
20,10763748.7,314.02040916598764,3,"[9928, 1077, 8195]"
60,25136214.400000002,413.3351866996277,1,[19200]
40,18523860.0,380.5,3,"[15549, 2134, 1517]"
20,11533062.92,348.7301328092473,4,"[4118, 9452, 5082, 548]"
60,25272899.15,391.32899149885867,1,[19200]
40,18614158.200000003,378.3224178728541,4,"[13334, 702, 3755, 1409]"
20,11323137.01,304.21966657447496,3,"[4343, 14207, 650]"
60,24825976.869999997,369.126543403601,3,"[5448, 8120, 5632]"
40,18240559.12,374.8826369119779,4,"[11148, 6673, 1242, 137]"
20,11249749.29,317.372431386342,1,[19200]
60,25496943.58,405.22464577160144,2,"[7806, 11394]"
40,18634472.990000002,390.34110161538905,4,"[13324, 1453, 849, 3574]"
20,10605883.389999999,303.4613731898234,2,"[1675, 17525]"
60,24893325.93,386.6902791551132,3,"[6165, 698, 12337]"
40,18130438.529999997,384.4103736742287,1,[19200]
20,11243889.91,329.01276970984827,4,"[10330, 4550, 1495, 2825]"
60,25051336.669999998,403.24749150627247,4,"[5738, 12181, 1006, 275]"
40,18373904.870000005,390.95152939398787,4,"[5710, 357, 303, 12830]"
20,10933574.430000002,322.1475252933698,4,"[1338, 10117, 1092, 6653]"
60,25035282.09,386.9456789797342,3,"[4379, 4336, 10485]"
40,18679061.71,406.773021644728,4,"[14849, 893, 893, 2565]"
20,10648386.72,286.0036241837006,1,[19200]
60,25202714.210000005,411.9136838695953,2,"[442, 18758]"
40,18827344.169999998,390.1652281592863,3,"[820, 15933, 2447]"
20,11409887.84,333.054899069809,1,[19200]
60,25371005.14,399.971864511646,3,"[6421, 6439, 6340]"
40,18292846.439999998,377.99143256300556,4,"[18353, 214, 229, 404]"
20,11090466.23,308.21407967509367,3,"[8908, 769, 9523]"
60,24902342.63,405.3090333102103,2,"[2041, 17159]"
40,18266562.73,373.30615965590874,2,"[16377, 2823]"
20,11431368.74,323.5942611171089,2,"[14854, 4346]"
60,25248575.48,403.8034868068971,1,[19200]
40,18474757.360000003,383.9390683914696,2,"[2199, 17001]"
20,11017620.38,328.8955976615687,3,"[7864, 7505, 3831]"
60,25356451.54,416.76679245566385,4,"[6067, 8752, 938, 3443]"
40,18606023.76,409.75614646320025,3,"[17811, 180, 1209]"
20,11134140.0,317.5,1,[19200]
60,25054511.369999997,399.2248002359849,4,"[18985, 18, 192, 5]"
40,18464668.759999998,378.15980225850626,4,"[16910, 915, 953, 422]"
20,11638617.79,345.89688897771555,4,"[9119, 7825, 2178, 78]"
60,25476388.299999997,423.4956255715282,4,"[7913, 5065, 937, 5285]"
40,18632562.159999996,382.9028193480474,1,[19200]
20,11320474.790000001,339.639512791801,4,"[3601, 9517, 3513, 2569]"
60,25220096.64,401.1364144878315,3,"[13563, 236, 5401]"
40,18666473.21,390.4798596690368,1,[19200]
20,10565771.569999998,300.59217387405704,1,[19200]
60,25250011.22,410.9998923323195,4,"[273, 1217, 15186, 2524]"
40,18667969.08,411.7308492477241,2,"[11963, 7237]"
20,10633441.51,272.5301699600339,2,"[11168, 8032]"
60,25365391.009999998,438.5498756211209,3,"[6800, 1436, 10964]"
40,18145127.47,371.6290308252267,2,"[5459, 13741]"
20,11157567.92,295.8527186003458,3,"[12197, 4402, 2601]"
60,24917180.470000003,390.088636972095,3,"[15241, 3522, 437]"
40,18350809.03,377.88471644885465,1,[19200]
20,11312472.03,340.5036522116186,1,[19200]
60,25237780.310000002,409.7450071643668,1,[19200]
40,18539906.99,403.3637133408752,4,"[18874, 225, 10, 91]"
20,10871841.49,296.14034974827143,1,[19200]
60,25311198.009999998,400.77265190400317,4,"[1179, 11708, 1499, 4814]"
40,18426901.67,388.3007324978754,4,"[8453, 1088, 8305, 1354]"
20,11184764.68,317.44733192202057,4,"[3403, 13573, 120, 2104]"
60,25390283.28,400.5475115548645,3,"[17603, 10, 1587]"
40,18673081.990000002,401.3265487818944,1,[19200]
20,10700934.23,297.5530366976696,3,"[18228, 482, 490]"
60,25264196.14,402.4238667775572,4,"[6266, 11270, 640, 1024]"
40,18819823.0,381.1373260828139,2,"[6222, 12978]"
20,11230563.9,311.1900884873278,4,"[5351, 1220, 11968, 661]"
60,25294598.400000002,412.9061465975978,1,[19200]
40,18602931.189999998,410.67456272559156,4,"[10370, 2345, 3303, 3182]"
20,11114452.57,320.64826501042114,4,"[2144, 5361, 7892, 3803]"
60,24991381.62,418.0395272928636,3,"[8481, 5916, 4803]"
40,18528687.78,415.2053769381795,3,"[15279, 2771, 1150]"
20,11140562.58,322.7371428739177,4,"[586, 14507, 2873, 1234]"
60,25121555.82,391.51686392187304,3,"[9550, 9092, 558]"
40,18719699.259999998,395.65547007871396,3,"[13782, 906, 4512]"
20,10918255.19,312.62077013859465,1,[19200]
60,25063411.97,409.8353175631568,1,[19200]
40,19162348.27,398.39996403057876,2,"[18005, 1195]"
20,10531154.2,285.43501370148215,4,"[11109, 5226, 1309, 1556]"
60,25202557.46,386.2301780918485,3,"[16699, 924, 1577]"
40,18559610.73,386.0351927790035,2,"[5600, 13600]"
20,11259791.069999998,347.3156507854613,4,"[16748, 1766, 25, 661]"
60,24997389.61,389.0926449013632,3,"[10267, 203, 8730]"
40,18177409.69,366.1174316748443,3,"[11697, 6035, 1468]"
20,11043854.259999998,302.6537049586433,1,[19200]
60,25097095.099999998,396.4941020261366,1,[19200]
40,18564087.42,360.68550378084706,3,"[15370, 210, 3620]"
20,10997480.600000001,314.6474625421675,4,"[6641, 12502, 38, 19]"
60,25646842.29,425.30431732139044,4,"[18974, 144, 40, 42]"
40,18260399.400000002,377.7241285390271,4,"[8580, 3211, 6235, 1174]"
20,10970360.55,295.92900843012717,1,[19200]
60,25602851.22,433.4364058989692,3,"[6624, 4700, 7876]"
40,18721809.689999998,401.1797202325348,4,"[12197, 6083, 738, 182]"
20,11360850.199999997,325.8029574427178,1,[19200]
60,25370312.490000002,407.75203597404334,4,"[11715, 2506, 889, 4090]"
40,18506471.37,392.0926287926673,4,"[2461, 15836, 891, 12]"
20,11167133.500000002,340.5085329259515,2,"[9164, 10036]"
60,25206524.46,406.05401857120535,3,"[5955, 3015, 10230]"
40,18440756.0,375.700276481703,4,"[17867, 649, 304, 380]"
20,11219850.23,315.90602923739436,4,"[7090, 12074, 6, 30]"
60,25186358.010000005,410.40629250875895,2,"[6241, 12959]"
40,18791690.16,387.39701981245844,4,"[16605, 1616, 746, 233]"
20,11285617.26,321.22716484444646,3,"[6725, 10624, 1851]"
60,25128332.79,409.6312967635634,4,"[7165, 203, 10261, 1571]"
40,18363299.16,367.44727077254834,4,"[15083, 1193, 154, 2770]"
20,11158924.15,321.70544116985275,1,[19200]
60,25264093.38,413.18287499150694,2,"[8549, 10651]"
40,18801848.62,386.7212055452007,1,[19200]
20,10884092.969999999,314.60826321590906,4,"[2640, 15817, 148, 595]"
60,25385643.84,443.2917979652319,3,"[3636, 11079, 4485]"
40,18251191.29,368.64761343957946,4,"[10727, 1076, 5926, 1471]"
20,11008007.94,310.5485967746147,4,"[2433, 13887, 1511, 1369]"
60,24857175.160000004,379.58988862315164,4,"[16222, 1216, 906, 856]"
40,18324407.970000003,365.7616702652646,4,"[15811, 676, 1399, 1314]"
20,11525811.55,346.5158241732176,4,"[17376, 744, 1034, 46]"
60,25102547.840000004,399.1186992126637,1,[19200]
40,18286877.130000003,402.63632373593583,2,"[12824, 6376]"
20,11096395.829999998,309.03924495678933,4,"[5253, 1308, 8079, 4560]"
60,25115363.759999998,409.338896654928,4,"[10463, 1042, 7675, 20]"
40,18475035.83,382.86873275061566,1,[19200]
20,11605863.48,337.76176903711314,2,"[7554, 11646]"
60,25157665.810000002,391.5543439803908,4,"[14519, 2815, 553, 1313]"
40,18105891.68,385.9308696896618,2,"[9480, 9720]"
20,11394421.03,313.42326393903033,2,"[12455, 6745]"
60,25182358.779999997,420.83986824469525,1,[19200]
40,18635526.53,379.3146066258066,2,"[5164, 14036]"
20,11118719.209999999,324.12065826092146,2,"[7197, 12003]"
60,25459905.030000005,409.7210553743363,3,"[12617, 3191, 3392]"
40,18388551.96,399.4479458265488,3,"[2685, 14955, 1560]"
20,11537564.57,339.16031196992685,3,"[15490, 603, 3107]"
60,25075727.029999997,412.796621865359,2,"[11929, 7271]"
40,18716219.200000003,421.6086272842062,3,"[1969, 8358, 8873]"
20,10753217.46,305.5709193122472,2,"[7478, 11722]"
60,25024324.730000004,398.87041167087506,4,"[168, 6052, 7384, 5596]"
40,18294098.669999998,374.2780880624755,1,[19200]
20,11051247.15,289.205036308108,3,"[13407, 3988, 1805]"
60,24777445.939999998,386.4731333254592,1,[19200]
40,18678057.28,411.8358416096057,4,"[1206, 2113, 8813, 7068]"
20,11095825.2,315.8714146665948,1,[19200]
60,25671030.179999996,421.4191246698308,2,"[3274, 15926]"
40,18348621.18,379.95213631802926,3,"[8704, 4021, 6475]"
20,11132774.67,302.2855468170818,2,"[4580, 14620]"
60,25479899.36,425.61000474468483,3,"[6303, 3183, 9714]"
40,18464242.53,360.4380232804512,4,"[18402, 602, 27, 169]"
20,11579821.57,318.6510601021393,4,"[9575, 6225, 2195, 1205]"
60,25269633.110000003,413.58651769541837,1,[19200]
40,18572775.84,378.7647785027525,1,[19200]
20,10771212.58,313.12077013859465,1,[19200]
60,24833107.400000002,374.1131119102476,2,"[19015, 185]"
40,18594790.5,390.5463097195955,4,"[17609, 1168, 264, 159]"
20,11597811.73,362.7353840616713,4,"[6555, 8997, 1390, 2258]"
60,25418387.74,406.9090921786363,1,[19200]
40,19307236.89,428.24938559314444,3,"[10498, 8165, 537]"
20,11043173.52,306.61542746768185,1,[19200]
60,24803562.1,391.850766759651,1,[19200]
40,18516133.709999997,385.901547506757,1,[19200]
20,10797047.04,301.79005002239614,2,"[8670, 10530]"
60,25268540.47,428.2866051379271,2,"[5196, 14004]"
40,18412259.78,388.8930436457302,2,"[5603, 13597]"
20,10788847.93,313.8095389440385,4,"[5696, 12266, 238, 1000]"
60,25262378.509999998,390.5768719265618,3,"[15285, 3593, 322]"
40,18771540.93,387.33658682646853,4,"[8499, 2536, 4555, 3610]"
20,11102791.64,313.07448217142866,4,"[3455, 3265, 4878, 7602]"
60,24966270.95,399.06916409329403,1,[19200]
40,18464961.68,378.98785723756913,3,"[13704, 3987, 1509]"
20,11120982.14,318.806682472247,3,"[19057, 91, 52]"
60,25226853.390000004,412.1193352698708,4,"[3203, 1686, 7197, 7114]"
40,18627081.11,374.36539124580514,4,"[7949, 9219, 1013, 1019]"
20,10602341.95,288.02119759675065,3,"[16824, 1391, 985]"
60,24901385.630000003,402.51560048136395,2,"[18073, 1127]"
40,18389273.560000002,385.5751350197074,4,"[5962, 11840, 510, 888]"
20,11276672.82,308.5067555233218,4,"[13868, 4846, 60, 426]"
60,24835449.580000002,390.7260396083372,2,"[5292, 13908]"
40,18346859.24,370.4725260877601,2,"[15667, 3533]"
20,10672737.95,274.09338662244784,3,"[11061, 344, 7795]"
60,25110768.34,425.2695955275732,3,"[12722, 2358, 4120]"
40,18660274.490000002,403.6722742362085,2,"[15959, 3241]"
20,11418561.830000002,337.8300091889362,3,"[15924, 1336, 1940]"
60,24919175.759999998,409.6594575293023,2,"[4472, 14728]"
40,18756164.03,396.1300785776655,4,"[13301, 4476, 398, 1025]"
20,10930203.6,331.12771282828896,3,"[4981, 62, 14157]"
60,25051958.369999997,398.2210707159381,2,"[17978, 1222]"
40,18065184.04,359.56002065131884,1,[19200]
20,11001761.61,314.8585931850014,1,[19200]
60,25330738.93,403.4189244236238,2,"[18927, 273]"
40,18322055.11,402.2253301933461,4,"[3991, 3156, 8180, 3873]"
20,11837804.34,350.28033500077805,4,"[5115, 2523, 5132, 6430]"
60,25429254.85,429.28564853888633,1,[19200]
40,18443180.189999998,395.4294191165893,1,[19200]
20,11244526.11,329.04544801911385,2,"[7674, 11526]"
60,25391382.32,411.83726966261844,3,"[15871, 665, 2664]"
40,17982640.700000003,387.85230990446786,4,"[6403, 9768, 2070, 959]"
20,10990417.75,313.76445755728525,2,"[7899, 11301]"
60,25223161.15,397.6001343858491,4,"[3874, 1947, 11773, 1606]"
40,18134419.990000002,355.68894645477405,1,[19200]
20,10864365.26,313.3899479564186,4,"[17114, 1750, 294, 42]"
60,25110789.46,392.27032961426903,1,[19200]
40,18672282.25,392.8199424774778,2,"[14411, 4789]"
20,11190450.42,302.9212252074398,3,"[17732, 176, 1292]"
60,25328627.6,412.82571475240644,3,"[6534, 653, 12013]"
40,18532570.509999998,378.7859012467349,1,[19200]
20,10809800.32,296.3013622512734,1,[19200]
60,24940698.23,398.2702084041521,1,[19200]
40,18401243.98,395.6583022077365,1,[19200]
20,10996121.22,312.2693267721892,3,"[1227, 2060, 15913]"
60,24878354.120000005,403.19931413120673,2,"[3045, 16155]"
40,18564863.950000003,398.55964994312905,2,"[15746, 3454]"
20,11281619.180000002,313.0841140611061,2,"[11322, 7878]"
60,25070678.15,396.59103622356696,2,"[16780, 2420]"
40,18270008.75,370.15424523519164,3,"[18934, 72, 194]"
20,11334700.569999998,338.1835062076012,4,"[163, 1136, 10172, 7729]"
60,25022014.509999994,391.70392330960374,2,"[15165, 4035]"
40,18915060.86,418.5507969374865,2,"[13606, 5594]"
20,10948598.930000002,322.3685602762337,4,"[6037, 1259, 1482, 10422]"
60,25281107.080000002,390.0480617153604,2,"[14268, 4932]"
40,18136137.590000004,382.9149890048063,3,"[18068, 590, 542]"
20,10933228.4,318.21412674709524,4,"[2068, 904, 15922, 306]"
60,25115855.73,418.8118217990068,2,"[96, 19104]"
40,18299222.630000003,378.87612741850614,1,[19200]
20,10952615.620000003,327.39045404846723,3,"[10994, 5045, 3161]"
60,25079376.46,397.3490890352285,1,[19200]
40,18694496.34,389.305227865014,2,"[15808, 3392]"
20,11026556.110000001,321.01315463008893,2,"[11339, 7861]"
60,25234974.729999997,401.4488856330461,1,[19200]
40,18230318.12,383.8289973108761,3,"[15197, 49, 3954]"
20,11298888.290000001,313.8901537999579,2,"[3330, 15870]"
60,25061460.0,388.5,2,"[7410, 11790]"
40,18459888.4,391.58342486265514,2,"[11862, 7338]"
20,10872803.69,325.8248277173145,3,"[5521, 3994, 9685]"
60,25037986.62,403.7812253418436,1,[19200]
40,18432974.099999998,378.4693492335242,2,"[7308, 11892]"
20,11101268.57,306.28026520140065,1,[19200]
60,25134072.01,393.71884336092563,3,"[9032, 8936, 1232]"
40,17935903.160000004,371.1247316278365,1,[19200]
20,10858336.799999999,314.830035272354,1,[19200]
60,25001233.98,374.864459694578,2,"[5238, 13962]"
40,18615442.64,391.7075344972358,4,"[12583, 770, 956, 4891]"
20,11118505.66,324.1801793836782,1,[19200]
60,25033426.330000002,407.418798614126,3,"[6737, 4510, 7953]"
40,18326245.05,360.59342420349617,1,[19200]
20,10363882.21,286.49558035026257,1,[19200]
60,24963137.11,395.10633520177595,1,[19200]
40,18616596.78,395.8714334422921,3,"[7152, 544, 11504]"
20,11080362.72,288.9214293173752,3,"[16904, 1531, 765]"
60,24972527.48,398.6178339654787,2,"[10625, 8575]"
40,18567684.19,396.62884892590097,4,"[17577, 468, 999, 156]"
20,10828627.57,308.61509652549427,3,"[7198, 6109, 5893]"
60,25357253.57,431.20824391947383,1,[19200]
40,18058043.17,340.26012830726216,2,"[1682, 17518]"
20,11186091.61,328.82795637028437,1,[19200]
60,25136186.93,423.5854783555616,1,[19200]
40,18825748.82,415.0222633148189,2,"[6896, 12304]"
20,11487980.65,312.61174562592385,1,[19200]
60,24944586.29,413.30073525436774,2,"[10393, 8807]"
40,18630369.67,384.9285427828737,1,[19200]
20,11300000.459999999,327.1810465303583,3,"[16194, 2009, 997]"
60,25447906.62,412.43527959506304,2,"[9789, 9411]"
40,18607933.9,397.2440747966071,2,"[2554, 16646]"
20,10853089.950000001,313.0885777668898,3,"[12360, 3569, 3271]"
60,24624416.68,379.69773630633273,2,"[13736, 5464]"
40,18431721.2,384.44014195528104,3,"[17340, 1558, 302]"
20,11346813.37,343.9840973307904,3,"[13371, 4578, 1251]"
60,25321875.400000002,413.93911439876996,4,"[6191, 1135, 6444, 5430]"
